SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS,MEAN_DAYS,NB_INVOICES
7641_GE,2019-08-01,2020-01-31,8792.0,"1 044,49",183,48.04371584699454,7
7641_GE,2020-02-01,2020-07-31,8488.0,"1 078,82",181,46.89502762430939,7
7643_GE,2018-01-01,2018-01-31,1990.0,"245,76",30,66.33333333333333,35
7643_GE,2018-02-01,2018-02-28,1800.0,"222,87",27,66.66666666666667,35
7643_GE,2018-03-01,2018-03-31,1997.0,"246,61",30,66.56666666666666,35
7643_GE,2018-04-01,2018-04-30,1941.0,"239,86",29,66.93103448275862,35
7643_GE,2018-05-01,2018-05-31,2006.0,"247,69",30,66.86666666666666,35
7643_GE,2018-06-01,2018-06-30,1948.0,"240,70",29,67.17241379310344,35
7643_GE,2018-07-01,2018-07-31,2022.0,"249,76",30,67.4,35
7643_GE,2018-08-01,2018-08-31,2042.0,"252,17",30,68.06666666666666,35
7643_GE,2018-09-01,2018-09-30,1942.0,"241,64",29,66.96551724137932,35
7643_GE,2018-10-01,2018-10-31,2003.0,"249,05",30,66.76666666666667,35
7643_GE,2018-11-01,2018-11-30,1933.0,"240,55",29,66.65517241379311,35
7643_GE,2018-12-01,2018-12-31,1991.0,"247,59",30,66.36666666666666,35
7643_GE,2019-01-01,2019-01-31,2005.0,"273,98",30,66.83333333333333,35
7643_GE,2019-02-01,2019-02-28,1815.0,"248,59",27,67.22222222222223,35
7643_GE,2019-03-01,2019-03-31,2011.0,"274,78",30,67.03333333333333,35
7643_GE,2019-04-01,2019-04-30,1953.0,"267,03",29,67.34482758620689,35
7643_GE,2019-05-01,2019-05-31,2030.0,"277,32",30,67.66666666666667,35
7643_GE,2019-06-01,2019-06-30,1998.0,"273,04",29,68.89655172413794,35
7643_GE,2019-07-01,2019-07-31,2044.0,"279,19",30,68.13333333333334,35
7643_GE,2019-08-01,2019-08-31,2048.0,"279,72",30,68.26666666666667,35
7643_GE,2019-09-01,2019-09-30,1965.0,"268,63",29,67.75862068965517,35
7643_GE,2019-10-01,2019-10-31,2030.0,"277,32",30,67.66666666666667,35
7643_GE,2019-11-01,2019-11-30,1965.0,"268,63",29,67.75862068965517,35
7643_GE,2019-12-01,2019-12-31,2014.0,"275,18",30,67.13333333333334,35
7643_GE,2020-01-01,2020-01-31,2010.0,"273,08",30,67.0,35
7643_GE,2020-02-01,2020-02-29,1888.0,"256,92",28,67.42857142857143,35
7643_GE,2020-03-01,2020-03-31,2041.0,"277,19",30,68.03333333333333,35
7643_GE,2020-04-01,2020-04-30,2004.0,"272,29",29,69.10344827586206,35
7643_GE,2020-05-01,2020-05-31,2053.0,"278,78",30,68.43333333333334,35
7643_GE,2020-06-01,2020-06-30,1999.0,"271,63",29,68.93103448275862,35
7643_GE,2020-07-01,2020-07-31,2075.0,"281,69",30,69.16666666666667,35
7643_GE,2020-08-01,2020-08-31,2090.0,"283,68",30,69.66666666666667,35
7643_GE,2020-09-01,2020-09-30,1990.0,"270,43",29,68.62068965517241,35
7643_GE,2020-10-01,2020-10-31,2066.0,"280,50",30,68.86666666666666,35
7643_GE,2020-11-01,2020-11-30,1984.0,"262,83",29,68.41379310344827,35
7644_GE,2018-01-01,2018-01-31,1472.0,"182,15",30,49.06666666666667,35
7644_GE,2018-02-01,2018-02-28,1327.0,"164,68",27,49.148148148148145,35
7644_GE,2018-03-01,2018-03-31,1474.0,"182,39",30,49.13333333333333,35
7644_GE,2018-04-01,2018-04-30,1449.0,"179,38",29,49.96551724137931,35
7644_GE,2018-05-01,2018-05-31,1484.0,"183,60",30,49.46666666666667,35
7644_GE,2018-06-01,2018-06-30,1438.0,"178,06",29,49.58620689655172,35
7644_GE,2018-07-01,2018-07-31,1498.0,"185,39",30,49.93333333333333,35
7644_GE,2018-08-01,2018-08-31,1497.0,"185,27",30,49.9,35
7644_GE,2018-09-01,2018-09-30,1435.0,"178,92",29,49.48275862068966,35
7644_GE,2018-10-01,2018-10-31,1478.0,"184,14",30,49.266666666666666,35
7644_GE,2018-11-01,2018-11-30,1422.0,"177,35",29,49.03448275862069,35
7644_GE,2018-12-01,2018-12-31,1462.0,"182,20",30,48.733333333333334,35
7644_GE,2019-01-01,2019-01-31,1461.0,"200,07",30,48.7,35
7644_GE,2019-02-01,2019-02-28,1325.0,"181,90",27,49.074074074074076,35
7644_GE,2019-03-01,2019-03-31,1473.0,"201,67",30,49.1,35
7644_GE,2019-04-01,2019-04-30,1428.0,"195,66",29,49.241379310344826,35
7644_GE,2019-05-01,2019-05-31,1476.0,"202,08",30,49.2,35
7644_GE,2019-06-01,2019-06-30,1462.0,"200,21",29,50.41379310344828,35
7644_GE,2019-07-01,2019-07-31,1493.0,"204,35",30,49.766666666666666,35
7644_GE,2019-08-01,2019-08-31,1493.0,"204,35",30,49.766666666666666,35
7644_GE,2019-09-01,2019-09-30,1429.0,"195,80",29,49.275862068965516,35
7644_GE,2019-10-01,2019-10-31,1644.0,"224,52",30,54.8,35
7644_GE,2019-11-01,2019-11-30,1963.0,"267,15",29,67.6896551724138,35
7644_GE,2019-12-01,2019-12-31,2026.0,"275,56",30,67.53333333333333,35
7644_GE,2020-01-01,2020-01-31,2037.0,"275,30",30,67.9,35
7644_GE,2020-02-01,2020-02-29,1926.0,"260,59",28,68.78571428571429,35
7644_GE,2020-03-01,2020-03-31,2035.0,"275,03",30,67.83333333333333,35
7644_GE,2020-04-01,2020-04-30,1938.0,"262,18",29,66.82758620689656,35
7644_GE,2020-05-01,2020-05-31,2000.0,"270,40",30,66.66666666666667,35
7644_GE,2020-06-01,2020-06-30,1957.0,"264,70",29,67.48275862068965,35
7644_GE,2020-07-01,2020-07-31,2024.0,"273,58",30,67.46666666666667,35
7644_GE,2020-08-01,2020-08-31,2020.0,"273,05",30,67.33333333333333,35
7644_GE,2020-09-01,2020-09-30,1943.0,"262,85",29,67.0,35
7644_GE,2020-10-01,2020-10-31,1998.0,"270,13",30,66.6,35
7644_GE,2020-11-01,2020-11-30,1922.0,"254,62",29,66.27586206896552,35
7645_GE,2018-01-01,2018-12-31,13942.0,"1 591,62",364,38.3021978021978,2
7645_GE,2019-01-01,2019-12-31,14980.0,"1 780,54",364,41.15384615384615,2
7660_GE,2018-01-01,2018-03-31,2332.0,"381,33",89,26.202247191011235,6
7660_GE,2018-04-01,2018-06-30,3741.0,"611,73",90,41.56666666666667,6
7660_GE,2018-07-01,2018-09-30,3026.0,"494,81",91,33.252747252747255,6
7660_GE,2018-10-01,2018-12-31,2896.0,"473,55",91,31.824175824175825,6
7660_GE,2019-01-01,2019-03-31,2628.0,"429,74",89,29.528089887640448,6
7660_GE,2019-04-01,2019-06-30,3153.0,"525,61",90,35.03333333333333,6
7670_GE,2018-01-01,2018-06-10,5624.0,"674,37",160,35.15,4
7670_GE,2018-06-11,2018-10-11,4089.0,"493,98",122,33.51639344262295,4
7670_GE,2018-10-12,2018-12-31,3122.0,"371,79",80,39.025,4
7670_GE,2019-01-01,2019-12-31,12654.0,"1 494,81",364,34.76373626373626,4
7675_GE,2017-10-19,2019-12-31,13855.0,"3 082,62",803,17.254047322540472,1
7676_GE,2018-01-01,2018-12-31,1323.0,"391,98",364,3.6346153846153846,2
7676_GE,2019-01-01,2019-12-31,1329.0,"389,85",364,3.651098901098901,2
7743_GE,2018-01-01,2018-12-31,22493.0,"3 060,07",364,61.793956043956044,19
7743_GE,2019-01-01,2019-06-30,11139.0,"1 466,55",180,61.88333333333333,19
7743_GE,2019-07-01,2019-07-31,1910.0,"250,51",30,63.666666666666664,19
7743_GE,2019-08-01,2019-08-31,1899.0,"240,31",30,63.3,19
7743_GE,2019-09-01,2019-09-30,2011.0,"253,39",29,69.34482758620689,19
7743_GE,2019-10-01,2019-10-31,2469.0,"308,40",30,82.3,19
7743_GE,2019-11-01,2019-11-30,2397.0,"299,65",29,82.65517241379311,19
7743_GE,2019-12-01,2019-12-31,2592.0,"322,63",30,86.4,19
7743_GE,2020-01-01,2020-01-31,2576.0,"368,85",30,85.86666666666666,19
7743_GE,2020-02-01,2020-02-29,2340.0,"336,42",28,83.57142857142857,19
7743_GE,2020-03-01,2020-03-31,2569.0,"370,47",30,85.63333333333334,19
7743_GE,2020-04-01,2020-04-30,2532.0,"364,69",29,87.3103448275862,19
7743_GE,2020-05-01,2020-05-31,2616.0,"376,25",30,87.2,19
7743_GE,2020-06-01,2020-06-30,2591.0,"371,69",29,89.34482758620689,19
7743_GE,2020-07-01,2020-07-31,2715.0,"388,85",30,90.5,19
7743_GE,2020-08-01,2020-08-31,2739.0,"391,54",30,91.3,19
7743_GE,2020-09-01,2020-09-30,2600.0,"372,45",29,89.65517241379311,19
7743_GE,2020-10-01,2020-10-31,2681.0,"383,53",30,89.36666666666666,19
7743_GE,2020-11-01,2020-11-30,2583.0,"358,16",29,89.06896551724138,19
7829_GE,2018-01-01,2018-12-31,22794.0,"2 581,04",364,62.620879120879124,3
7829_GE,2019-01-01,2019-12-31,30633.0,"3 337,06",364,84.1565934065934,3
7829_GE,2020-01-01,2020-02-03,2172.0,"283,88",33,65.81818181818181,3
7831_GE,2019-01-18,2019-12-31,26099.0,"4 118,42",347,75.21325648414985,1
7833_GE,2018-01-01,2018-12-31,27718.0,"2 913,16",364,76.14835164835165,2
7833_GE,2019-01-01,2019-12-31,24431.0,"2 774,14",364,67.11813186813187,2
7864_GE,2018-01-01,2018-05-29,5437.0,"644,51",148,36.736486486486484,4
7864_GE,2018-05-30,2018-10-15,1218.0,"202,45",138,8.826086956521738,4
7864_GE,2018-10-16,2018-12-31,6682.0,"743,80",76,87.92105263157895,4
7864_GE,2019-01-01,2019-12-31,13395.0,"1 570,72",364,36.79945054945055,4
7868_GE,2018-01-01,2018-12-31,4343.0,"707,69",364,11.93131868131868,2
7868_GE,2019-01-01,2019-12-31,5750.0,"842,85",364,15.796703296703297,2
7871_GE,2018-01-01,2018-12-31,10284.0,"1 874,93",364,28.252747252747252,2
7871_GE,2019-01-01,2019-12-31,934.0,"300,80",364,2.565934065934066,2
7872_GE,2018-01-01,2018-12-31,2331.0,"311,89",364,6.403846153846154,2
7872_GE,2019-01-01,2019-12-31,2272.0,"304,33",364,6.241758241758242,2
7873_GE,2018-01-01,2018-12-31,2529.0,"572,19",364,6.947802197802198,2
7873_GE,2019-01-01,2019-12-31,2531.0,"589,79",364,6.9532967032967035,2
7874_GE,2018-01-01,2018-12-31,2272.0,"399,26",364,6.241758241758242,2
7874_GE,2019-01-01,2019-12-31,2262.0,"407,83",364,6.214285714285714,2
7875_GE,2018-01-01,2018-01-31,607.0,"110,46",30,20.233333333333334,35
7875_GE,2018-02-01,2018-02-28,552.0,"104,20",27,20.444444444444443,35
7875_GE,2018-03-01,2018-03-31,590.0,"108,51",30,19.666666666666668,35
7875_GE,2018-04-01,2018-04-30,558.0,"75,09",29,19.24137931034483,35
7875_GE,2018-05-01,2018-05-31,579.0,"77,79",30,19.3,35
7875_GE,2018-06-01,2018-06-30,562.0,"75,69",29,19.379310344827587,35
7875_GE,2018-07-01,2018-07-31,584.0,"78,43",30,19.466666666666665,35
7875_GE,2018-08-01,2018-08-31,594.0,"80,00",30,19.8,35
7875_GE,2018-09-01,2018-09-30,563.0,"76,24",29,19.413793103448278,35
7875_GE,2018-10-01,2018-10-31,579.0,"78,14",30,19.3,35
7875_GE,2018-11-01,2018-11-30,558.0,"75,57",29,19.24137931034483,35
7875_GE,2018-12-01,2018-12-31,576.0,"77,83",30,19.2,35
7875_GE,2019-01-01,2019-01-31,577.0,"74,87",30,19.233333333333334,35
7875_GE,2019-02-01,2019-02-28,521.0,"68,20",27,19.296296296296298,35
7875_GE,2019-03-01,2019-03-31,576.0,"74,86",30,19.2,35
7875_GE,2019-04-01,2019-04-30,560.0,"72,86",29,19.310344827586206,35
7875_GE,2019-05-01,2019-05-31,576.0,"74,80",30,19.2,35
7875_GE,2019-06-01,2019-06-30,575.0,"75,13",29,19.82758620689655,35
7875_GE,2019-07-01,2019-07-31,588.0,"76,50",30,19.6,35
7875_GE,2019-08-01,2019-08-31,591.0,"76,86",30,19.7,35
7875_GE,2019-09-01,2019-09-30,860.0,"108,87",29,29.655172413793103,35
7875_GE,2019-10-01,2019-10-31,1530.0,"188,89",30,51.0,35
7875_GE,2019-11-01,2019-11-30,1769.0,"217,48",29,61.0,35
7875_GE,2019-12-01,2019-12-31,1827.0,"224,44",30,60.9,35
7875_GE,2020-01-01,2020-01-31,1828.0,"258,69",30,60.93333333333333,35
7875_GE,2020-02-01,2020-02-29,1708.0,"242,12",28,61.0,35
7875_GE,2020-03-01,2020-03-31,1826.0,"258,57",30,60.86666666666667,35
7875_GE,2020-04-01,2020-04-30,1775.0,"250,58",29,61.206896551724135,35
7875_GE,2020-05-01,2020-05-31,1835.0,"258,91",30,61.166666666666664,35
7875_GE,2020-06-01,2020-06-30,1794.0,"253,42",29,61.86206896551724,35
7875_GE,2020-07-01,2020-07-31,1861.0,"262,88",30,62.03333333333333,35
7875_GE,2020-08-01,2020-08-31,1866.0,"263,68",30,62.2,35
7875_GE,2020-09-01,2020-09-30,1781.0,"251,61",29,61.41379310344828,35
7875_GE,2020-10-01,2020-10-31,1812.0,"255,63",30,60.4,35
7875_GE,2020-11-01,2020-11-30,1706.0,"235,26",29,58.827586206896555,35
7876_GE,2018-01-01,2018-12-31,13038.0,"2 671,22",364,35.81868131868132,2
7876_GE,2019-01-01,2019-12-31,5078.0,"885,10",364,13.95054945054945,2
7877_GE,2018-01-01,2018-12-31,16520.0,"2 268,20",364,45.38461538461539,2
7877_GE,2019-01-01,2019-12-31,19161.0,"2 687,52",364,52.64010989010989,2
7879_GE,2018-01-01,2018-12-31,22334.0,"3 798,79",364,61.357142857142854,2
7879_GE,2019-01-01,2019-12-31,25226.0,"4 621,66",364,69.3021978021978,2
7885_GE,2018-01-01,2018-01-31,763.0,"98,38",30,25.433333333333334,16
7885_GE,2018-02-01,2018-02-28,742.0,"101,65",27,27.48148148148148,16
7885_GE,2018-03-01,2018-05-31,2277.0,"313,09",91,25.021978021978022,16
7885_GE,2018-06-01,2018-07-11,961.0,"132,14",40,24.025,16
7885_GE,2018-07-01,2018-07-31,581.0,"79,89",30,19.366666666666667,16
7885_GE,2018-08-01,2018-08-30,806.0,"110,83",29,27.79310344827586,16
7885_GE,2018-09-01,2018-09-30,725.0,"99,69",29,25.0,16
7885_GE,2018-10-01,2018-10-31,718.0,"98,73",30,23.933333333333334,16
7885_GE,2018-11-01,2018-11-30,783.0,"107,67",29,27.0,16
7885_GE,2018-12-01,2018-12-31,697.0,"95,84",30,23.233333333333334,16
7885_GE,2019-01-01,2019-01-31,796.0,"109,45",30,26.533333333333335,16
7885_GE,2019-02-01,2019-02-28,627.0,"75,40",27,23.22222222222222,16
7885_GE,2019-03-01,2019-03-31,656.0,"94,66",30,21.866666666666667,16
7885_GE,2019-04-01,2019-04-30,711.0,"102,60",29,24.517241379310345,16
7885_GE,2019-05-01,2019-05-31,696.0,"100,43",30,23.2,16
7885_GE,2019-06-01,2019-06-30,797.0,"115,01",29,27.482758620689655,16
7886_GE,2018-01-01,2018-03-31,1471.0,"238,01",89,16.528089887640448,10
7886_GE,2018-04-01,2018-06-30,1569.0,"369,97",90,17.433333333333334,10
7886_GE,2018-07-01,2018-09-30,1586.0,"465,97",91,17.428571428571427,10
7886_GE,2018-10-01,2018-12-31,1289.0,"309,36",91,14.164835164835164,10
7886_GE,2019-01-01,2019-03-31,1623.0,"373,29",89,18.235955056179776,10
7886_GE,2019-04-01,2019-06-30,1864.0,"503,28",90,20.711111111111112,10
7886_GE,2019-07-01,2019-09-30,799.0,"223,72",91,8.780219780219781,10
7886_GE,2019-10-01,2020-03-31,5508.0,"1 281,71",182,30.263736263736263,10
7886_GE,2020-04-01,2020-06-30,2386.0,"548,78",90,26.511111111111113,10
7886_GE,2020-07-01,2020-09-30,2862.0,"543,78",91,31.45054945054945,10
7887_GE,2018-01-01,2018-12-31,18211.0,"2 176,21",364,50.03021978021978,2
7887_GE,2019-01-01,2019-12-31,17214.0,"2 752,35",364,47.29120879120879,2
7888_GE,2018-01-01,2018-06-04,8947.0,"1 041,23",154,58.0974025974026,3
7888_GE,2018-06-05,2018-12-31,12229.0,"1 426,34",209,58.51196172248804,3
7888_GE,2019-01-01,2019-12-31,20965.0,"2 401,89",364,57.59615384615385,3
7891_GE,2018-01-01,2018-12-31,12244.0,"2 343,50",364,33.637362637362635,16
7891_GE,2019-01-01,2019-03-31,2740.0,"566,58",89,30.786516853932586,16
7891_GE,2019-04-01,2019-04-30,1000.0,"198,55",29,34.48275862068966,16
7891_GE,2019-05-01,2019-05-31,976.0,"193,78",30,32.53333333333333,16
7891_GE,2019-06-01,2019-06-30,1311.0,"260,30",29,45.206896551724135,16
7891_GE,2019-07-01,2019-07-31,1174.0,"268,26",30,39.13333333333333,16
7891_GE,2019-08-01,2019-08-31,851.0,"198,49",30,28.366666666666667,16
7891_GE,2019-09-01,2019-09-30,924.0,"207,21",29,31.862068965517242,16
7891_GE,2019-10-01,2019-10-31,1250.0,"272,98",30,41.666666666666664,16
7891_GE,2019-11-01,2019-11-30,890.0,"169,57",29,30.689655172413794,16
7891_GE,2020-06-01,2020-06-30,1033.0,"194,33",29,35.62068965517241,16
7891_GE,2020-07-01,2020-07-31,1564.0,"255,30",30,52.13333333333333,16
7891_GE,2020-08-01,2020-08-31,2006.0,"306,06",30,66.86666666666666,16
7891_GE,2020-09-01,2020-09-30,1904.0,"261,15",29,65.65517241379311,16
7891_GE,2020-10-01,2020-10-31,1896.0,"260,23",30,63.2,16
7891_GE,2020-11-01,2020-11-30,1789.0,"247,95",29,61.689655172413794,16
7892_GE,2019-09-11,2019-12-31,2694.0,"415,91",111,24.27027027027027,1
7899_GE,2018-01-01,2018-01-31,1273.0,"177,19",30,42.43333333333333,35
7899_GE,2018-02-01,2018-02-28,1127.0,"160,65",27,41.74074074074074,35
7899_GE,2018-03-01,2018-03-31,1257.0,"175,38",30,41.9,35
7899_GE,2018-04-01,2018-04-30,1596.0,"213,76",29,55.03448275862069,35
7899_GE,2018-05-01,2018-05-31,1475.0,"200,06",30,49.166666666666664,35
7899_GE,2018-06-01,2018-06-30,1412.0,"192,93",29,48.689655172413794,35
7899_GE,2018-07-01,2018-07-31,1685.0,"223,84",30,56.166666666666664,35
7899_GE,2018-08-01,2018-08-31,1970.0,"256,25",30,65.66666666666667,35
7899_GE,2018-09-01,2018-09-30,1839.0,"242,86",29,63.41379310344828,35
7899_GE,2018-10-01,2018-10-31,1676.0,"224,26",30,55.86666666666667,35
7899_GE,2018-11-01,2018-11-30,1449.0,"198,36",29,49.96551724137931,35
7899_GE,2018-12-01,2018-12-31,1282.0,"179,30",30,42.733333333333334,35
7899_GE,2019-01-01,2019-01-31,1216.0,"187,88",30,40.53333333333333,35
7899_GE,2019-02-01,2019-02-28,1128.0,"176,67",27,41.77777777777778,35
7899_GE,2019-03-01,2019-03-31,1187.0,"184,19",30,39.56666666666667,35
7899_GE,2019-04-01,2019-04-30,1168.0,"181,77",29,40.275862068965516,35
7899_GE,2019-05-01,2019-05-31,1211.0,"187,24",30,40.36666666666667,35
7899_GE,2019-06-01,2019-06-30,1284.0,"196,54",29,44.275862068965516,35
7899_GE,2019-07-01,2019-07-31,1422.0,"214,11",30,47.4,35
7899_GE,2019-08-01,2019-08-31,1633.0,"240,98",30,54.43333333333333,35
7899_GE,2019-09-01,2019-09-30,1486.0,"222,26",29,51.241379310344826,35
7899_GE,2019-10-01,2019-10-31,1223.0,"188,77",30,40.766666666666666,35
7899_GE,2019-11-01,2019-11-30,1057.0,"167,63",29,36.44827586206897,35
7899_GE,2019-12-01,2019-12-31,1035.0,"164,83",30,34.5,35
7899_GE,2020-01-01,2020-01-31,985.0,"158,32",30,32.833333333333336,35
7899_GE,2020-02-01,2020-02-29,1008.0,"161,25",28,36.0,35
7899_GE,2020-03-01,2020-03-31,1045.0,"165,95",30,34.833333333333336,35
7899_GE,2020-04-01,2020-04-30,1036.0,"164,81",29,35.724137931034484,35
7899_GE,2020-05-01,2020-05-31,1121.0,"175,62",30,37.36666666666667,35
7899_GE,2020-06-01,2020-06-30,1186.0,"183,89",29,40.89655172413793,35
7899_GE,2020-07-01,2020-07-31,1319.0,"200,81",30,43.96666666666667,35
7899_GE,2020-08-01,2020-08-31,1409.0,"212,25",30,46.96666666666667,35
7899_GE,2020-09-01,2020-09-30,1230.0,"189,48",29,42.41379310344828,35
7899_GE,2020-10-01,2020-10-31,1149.0,"179,18",30,38.3,35
7899_GE,2020-11-01,2020-11-30,1103.0,"173,33",29,38.03448275862069,35
7909_GE,2018-05-16,2018-12-31,7049.0,"998,70",229,30.78165938864629,2
7909_GE,2019-01-01,2019-12-31,14448.0,"1 931,51",364,39.69230769230769,2
7912_GE,2018-01-01,2018-06-21,5897.0,"735,19",171,34.485380116959064,3
7912_GE,2018-06-22,2018-12-31,7148.0,"882,37",192,37.229166666666664,3
7912_GE,2019-01-01,2019-12-31,23230.0,"2 633,98",364,63.81868131868132,3
7913_GE,2018-01-01,2018-12-31,18238.0,"2 079,13",364,50.104395604395606,2
7913_GE,2019-01-01,2019-12-31,21573.0,"2 681,31",364,59.26648351648352,2
7915_GE,2018-01-01,2018-12-31,12389.0,"1 411,11",364,34.035714285714285,2
7915_GE,2019-01-01,2019-12-31,12644.0,"1 578,98",364,34.73626373626374,2
7929_GE,2018-01-01,2018-12-31,26813.0,"3 419,13",364,73.66208791208791,24
7929_GE,2019-01-01,2019-01-31,2735.0,"380,93",30,91.16666666666667,24
7929_GE,2019-02-01,2019-02-28,2483.0,"346,97",27,91.96296296296296,24
7929_GE,2019-03-01,2019-03-31,2753.0,"376,35",30,91.76666666666667,24
7929_GE,2019-04-01,2019-04-30,2407.0,"330,12",29,83.0,24
7929_GE,2019-05-01,2019-05-31,2467.0,"338,14",30,82.23333333333333,24
7929_GE,2019-06-01,2019-06-30,2409.0,"330,39",29,83.06896551724138,24
7929_GE,2019-07-01,2019-07-31,2469.0,"338,41",30,82.3,24
7929_GE,2019-08-01,2019-08-31,2484.0,"340,41",30,82.8,24
7929_GE,2019-09-01,2019-09-30,2392.0,"328,12",29,82.48275862068965,24
7929_GE,2019-10-01,2019-10-31,2479.0,"339,74",30,82.63333333333334,24
7929_GE,2019-11-01,2019-11-30,2386.0,"327,32",29,82.27586206896552,24
7929_GE,2019-12-01,2019-12-31,2457.0,"336,80",30,81.9,24
7929_GE,2020-01-01,2020-01-31,2464.0,"335,95",30,82.13333333333334,24
7929_GE,2020-02-01,2020-02-29,2377.0,"324,42",28,84.89285714285714,24
7929_GE,2020-03-01,2020-03-31,2535.0,"345,35",30,84.5,24
7929_GE,2020-04-01,2020-04-30,2545.0,"346,68",29,87.75862068965517,24
7929_GE,2020-05-01,2020-05-31,2636.0,"358,73",30,87.86666666666666,24
7929_GE,2020-06-01,2020-06-30,2583.0,"351,71",29,89.06896551724138,24
7929_GE,2020-07-01,2020-07-31,2700.0,"367,21",30,90.0,24
7929_GE,2020-08-01,2020-08-31,2740.0,"372,51",30,91.33333333333333,24
7929_GE,2020-09-01,2020-09-30,2654.0,"361,12",29,91.51724137931035,24
7929_GE,2020-10-01,2020-10-31,2707.0,"368,14",30,90.23333333333333,24
7929_GE,2020-11-01,2020-11-30,2615.0,"355,95",29,90.17241379310344,24
7936_GE,2018-01-01,2018-09-30,9362.0,"1 263,62",272,34.419117647058826,27
7936_GE,2018-10-01,2018-10-31,1047.0,"142,04",30,34.9,27
7936_GE,2018-11-01,2018-11-30,1011.0,"137,68",29,34.86206896551724,27
7936_GE,2018-12-01,2018-12-31,1047.0,"134,24",30,34.9,27
7936_GE,2019-01-01,2019-01-31,1046.0,"147,05",30,34.86666666666667,27
7936_GE,2019-02-01,2019-02-28,944.0,"133,42",27,34.96296296296296,27
7936_GE,2019-03-01,2019-03-31,1044.0,"146,78",30,34.8,27
7936_GE,2019-04-01,2019-04-30,1011.0,"142,37",29,34.86206896551724,27
7936_GE,2019-05-01,2019-05-31,1048.0,"147,32",30,34.93333333333333,27
7936_GE,2019-06-01,2019-06-30,1046.0,"147,05",29,36.06896551724138,27
7936_GE,2019-07-01,2019-07-31,1064.0,"149,46",30,35.46666666666667,27
7936_GE,2019-08-01,2019-08-31,1067.0,"149,86",30,35.56666666666667,27
7936_GE,2019-09-01,2019-09-30,1014.0,"142,78",29,34.96551724137931,27
7936_GE,2019-10-01,2019-10-31,1180.0,"164,96",30,39.333333333333336,27
7936_GE,2019-11-01,2019-11-30,1200.0,"167,63",29,41.37931034482759,27
7936_GE,2019-12-01,2019-12-31,1232.0,"171,90",30,41.06666666666667,27
7936_GE,2020-01-01,2020-01-31,1231.0,"171,25",30,41.03333333333333,27
7936_GE,2020-02-01,2020-02-29,1155.0,"161,18",28,41.25,27
7936_GE,2020-03-01,2020-03-31,1211.0,"168,60",30,40.36666666666667,27
7936_GE,2020-04-01,2020-04-30,1177.0,"164,09",29,40.58620689655172,27
7936_GE,2020-05-01,2020-05-31,1222.0,"170,05",30,40.733333333333334,27
7936_GE,2020-06-01,2020-06-30,1224.0,"170,32",29,42.206896551724135,27
7936_GE,2020-07-01,2020-07-31,1277.0,"177,34",30,42.56666666666667,27
7936_GE,2020-08-01,2020-08-31,1289.0,"178,93",30,42.96666666666667,27
7936_GE,2020-09-01,2020-09-30,1223.0,"170,19",29,42.172413793103445,27
7936_GE,2020-10-01,2020-10-31,1227.0,"170,72",30,40.9,27
7936_GE,2020-11-01,2020-11-30,1181.0,"164,62",29,40.724137931034484,27
7938_GE,2018-01-01,2018-12-31,9159.0,"1 333,55",364,25.162087912087912,2
7938_GE,2019-01-01,2019-12-31,11074.0,"1 694,65",364,30.423076923076923,2
7940_GE,2018-01-01,2018-12-31,7705.0,"1 097,96",364,21.167582417582416,2
7940_GE,2019-01-01,2019-12-31,9595.0,"1 481,28",364,26.35989010989011,2
7941_GE,2018-01-01,2018-12-31,19055.0,"2 880,14",364,52.3489010989011,2
7941_GE,2019-01-01,2019-12-31,20863.0,"2 999,53",364,57.315934065934066,2
7986_GE,2018-01-01,2018-05-28,9741.0,"1 096,47",147,66.26530612244898,3
7986_GE,2018-05-29,2018-12-31,14602.0,"1 646,76",216,67.60185185185185,3
7986_GE,2019-01-01,2019-12-31,24006.0,"2 658,01",364,65.95054945054945,3
7987_GE,2018-01-01,2018-05-28,10687.0,"1 195,10",147,72.70068027210884,4
7987_GE,2018-05-29,2018-10-11,1187.0,"197,59",135,8.792592592592593,4
7987_GE,2018-10-12,2018-12-31,15088.0,"1 629,37",80,188.6,4
7987_GE,2019-01-01,2019-12-31,26734.0,"2 937,54",364,73.44505494505495,4
7988_GE,2018-01-01,2018-12-31,17547.0,"2 088,00",364,48.206043956043956,3
7988_GE,2019-01-01,2019-12-31,17596.0,"2 056,68",364,48.34065934065934,3
7988_GE,2020-01-01,2020-07-14,10401.0,"1 408,60",195,53.33846153846154,3
7992_GE,2018-01-01,2018-01-31,782.0,"80,62",30,26.066666666666666,35
7992_GE,2018-02-01,2018-02-28,705.0,"80,49",27,26.11111111111111,35
7992_GE,2018-03-01,2018-03-31,787.0,"83,58",30,26.233333333333334,35
7992_GE,2018-04-01,2018-04-30,770.0,"81,74",29,26.551724137931036,35
7992_GE,2018-05-01,2018-05-31,800.0,"83,76",30,26.666666666666668,35
7992_GE,2018-06-01,2018-06-30,777.0,"80,96",29,26.79310344827586,35
7992_GE,2018-07-01,2018-07-31,823.0,"96,29",30,27.433333333333334,35
7992_GE,2018-08-01,2018-08-31,819.0,"85,83",30,27.3,35
7992_GE,2018-09-01,2018-09-30,772.0,"82,14",29,26.620689655172413,35
7992_GE,2018-10-01,2018-10-31,793.0,"84,38",30,26.433333333333334,35
